id,country,region,city,language,gender,birth_year,birth_month,last_ia_timestamp,optin_channel
005056BFF94F1EECB4F4A4E97C03EDA8,LA,,,,,1992,1,,Y
005056BFF94F1EECB4F4A4E639B58DA8,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7B7D5CF2851D5,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7B7D5CEBFB1D5,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7B7D25C6DD1D5,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7BD8065E5D1D7,LA,,,2,,1982,1,,Y
005056BFF94F1EECB4F49F914A2B0CCB,LA,,,,,2009,1,,Y
005056BF63C01EDCAB89BF1ABBA62E8A,LA,,,,,2001,1,,Y
005056BFF94F1EDC8CCF07F482A51BAC,LA,,,E,,1993,1,,Y
005056BFF94F1EECBC9472A86F8354AD,LA,,,,,1992,1,,Y
005056BF63C01EECB48DEE15D84510A3,LA,,,E,,2001,1,,Y
005056BF63C01EECB3C2439735E83821,LA,,,E,,1993,1,,Y
005056BF63C01EDCB3F487EB4D3D1749,LA,,,E,,1995,1,,Y
005056BFC8E81EDD80F0B8946642A8E4,LA,,,,,1992,1,,Y
005056BFF94F1EECB98243843D7F0147,LA,,,,,1992,1,,Y
005056B85CC51ED8BF913E9337409076,LA,,,E,,1988,1,2019-07-05T03:23:28Z,Y
005056B829D81EEBB79B0DD5F029C469,LA,,,E,,1991,1,,Y
005056B829D81EEBB5D21A8732F19E74,LA,,,E,,1991,1,,Y
005056BF63C01EDCB5BD877A979468CF,LA,,,E,,1990,1,,Y
005056B829D81EDBB3A41D81FC97D81D,LA,,,,,2000,1,,Y
005056BFF94F1EECB982438067918147,LA,,,,,1992,1,,Y
005056BFF94F1EECBA800D9B13A61C99,LA,,,,,1992,1,,Y
005056BF63C01EED82EB276DEFD4EF14,LA,,,,,1992,1,,Y
005056BFC8E81EDC8AECD7B307C837E9,LA,,,E,,2001,1,,Y
005056BF63C01EDCB58B0D10014A70E8,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B0D0D0C47F0E8,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B0D0B9DCC90E8,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B0D09F9ADB0E8,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B1339B692B0EC,LA,,,,,1992,1,,N
005056BF63C01EDCB58B189459D710EE,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B189229A850EE,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B1892298030EE,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B188EB21EF0EE,LA,,,,,1992,1,,Y
005056BFC8E81EECACEACBB94EBBD591,LA,,,,,2001,1,,Y
005056BF63C01EDCB58B1DFE5FA811EF,LA,,,,,1992,1,,Y
005056B829D81EDBBC9107E88B4F7199,LA,,,E,,1994,1,,Y
005056B829D81EDBA5F692AF3E9A102C,LA,,,E,,1991,1,,Y
005056BFC8E81EDD80F0B890D0B328E4,LA,,,,,1989,1,,Y
005056BF63C01EDCB58B2DA9BCD111F7,LA,,,,,1988,1,,Y
005056BF63C01EDCB58B32EC921BF2B5,LA,,,,,1992,1,,Y
005056BF63C01EED82EB276A935DAF14,LA,,,,,1992,1,,Y
005056B864471EDBB89940DEA91A81D2,LA,,,E,,1987,1,,Y
0017A4770E061ED798E3B2C6518B20BF,LA,,,,,1987,1,,Y
005056BF63C01EDCB58B3D856C28B306,LA,,,,,1999,1,,Y
005056BF63C01EDCB58B3D845D9E3306,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B42752A07F30B,LA,,,,,1990,1,,Y
005056B85CC51EEBB996E0159FCB1924,LA,,,E,,2000,1,,Y
005056BF63C01EED82EB27695A7EAF14,LA,,,,,1901,1,,Y
005056B8A9EA1ED995AAA17AD7BEA106,LA,,,,,1901,1,,N
005056BFF94F1EEC87DADC9F6A3AE137,LA,,,,,1981,1,,Y
005056BF63C01EDCB58B4C3302E69422,LA,,,,,2002,1,,N
005056BF63C01EDCB58B4C33F1A59422,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B4C3101435422,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B5128B8D69423,LA,,,,,2000,1,,Y
005056BF63C01EDCB58B5128B8B05423,LA,,,,,1999,1,,Y
005056BF63C01EDCB58B5620A29C1425,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B561CC418F425,LA,,,,,1992,1,,Y
005056BF63C01EDCB58B5AE0CE08F42A,LA,,,,,1992,1,,Y
005056BFC8E81EDD80F0B88E4379C8E4,LA,,,,,1992,1,,Y
0017A4770E001ED6BFAC6DAC89FC20BD,LA,,,E,,1995,1,2017-02-25T13:03:37Z,Y
005056BFF94F1EDCB58DBC8D61855B83,LA,,,,,1992,1,,Y
005056BFF94F1EDCB58DBC8C797FBB83,LA,,,,,1992,1,,Y
005056BFF94F1EDCB58DC21B92007B85,LA,,,,,1994,1,,Y
005056BFF94F1EDCB58DC218C8C9DB85,LA,,,,,1997,1,,Y
005056B85CC51EDBA7F39013D85921EC,LA,,,E,,1991,1,,Y
0017A4770E0A1ED884EBFD7FC83720C3,LA,,,E,,1963,1,,Y
005056BFF94F1EDCB58DC6737C209BD2,LA,,,,,1992,1,,Y
005056BF63C01EED8894E7F294851548,LA,,,,,1992,1,,Y
005056BFF94F1EDCB58DC66D4F017BC9,LA,,,,,1992,1,,Y
005056BFF94F1EDCB4F7BD806627D1D7,LA,,,,,1999,1,,Y
005056BFF94F1EDCB58DC9D4316BDC9C,LA,,,,,1990,1,,Y
005056BFF94F1EECBC9477A3733754B0,LA,,,,,1992,1,,Y
005056BFC8E81EECB590DB45913F16A7,LA,,,,,1992,1,,Y
005056BF63C01EED8894E7F2945A3548,LA,,,,,1999,1,,Y
005056BF63C01EDCA284E9F2C2030DA9,LA,,,,,1990,1,,Y
005056BFC8E81EDCBFBFBE597105887C,LA,,,,,1992,1,,Y
005056BFF94F1EECBA801278FD77BCE2,LA,,,,,2000,1,,Y
005056BFC8E81EDCB6D44C4F40EA703D,LA,,,E,,1993,1,,Y
005056BFC8E81EDCB6D43D4567A2B036,LA,,,E,,1997,1,,Y
005056B864471EDAB7AD77C2F12A0D34,LA,,,E,,1993,1,,N
005056BFC8E81EED89A95A437A9AD882,LA,,,,,1992,1,,Y
005056BFF94F1EECB982504AE70EA15D,LA,,,,,1998,1,,Y
005056BFF94F1EECB982504856DBA15D,LA,,,,,1988,1,,Y
005056BFF94F1EECB9825045B22D615D,LA,,,,,1992,1,,Y
005056BFF94F1EECBC9477A030C954B0,LA,,,,,1992,1,,Y
005056BFF94F1EECBC94779F2515F4B0,LA,,,E,,2000,1,,Y
0017A47705E81ED788E4C06AFE2040BF,LA,,,E,,1987,1,2017-05-27T12:39:29Z,Y
005056BFF94F1EECB98255F8BC41A162,LA,,,,,1967,1,,Y
005056BFF94F1EECB98255F508332162,LA,,,,,1992,1,,Y
0017A47705E81ED6BE8980A22A8160BF,LA,,,,,1901,1,2017-02-18T11:39:39Z,Y
005056B8A9EA1EDBBBAB4F6F423C5B95,LA,,,,,1992,1,,N
005056BFF94F1EECB9825AE87954826B,LA,,,,,1992,1,,Y
005056BFF94F1EECB9825AE37EF5026B,LA,,,,,1974,1,,Y
005056BFF94F1EDCBFAC777DAAE17F82,LA,,,,,2006,1,,Y
005056BFF94F1EECB9825FABC386426D,LA,,,,,1992,1,,Y
005056BFF94F1EECB9825FA659ADA26D,LA,,,,,1992,1,,Y
005056BFF94F1EECB9825FA65946826D,LA,,,,,1992,1,,Y
005056BF63C01EDCB6893687C3CE9C00,LA,,,,,1992,1,,Y
005056BFF94F1EECB9825F9F88CD426D,LA,,,,,1992,1,,Y
005056BFC8E81EED86B0291D0B9FFB6F,LA,,,,,2003,1,,Y
005056BF63C01EDCB6893683B142BC00,LA,,,,,1986,1,,Y
D1C28602FDCA1ED6B8A9E87B0B5EF611,LA,,,,1,1996,1,2014-07-23T05:45:26Z,Y
005056BF63C01EDCB6893CBF4547DC05,LA,,,,,1990,1,,Y
005056B8A9EA1EDBAC9ABD390470231F,LA,,,,,1994,1,,Y
005056BF63C01EDCB68942FDDA5FBCE0,LA,,,,,1992,1,,Y
005056BF63C01EDCB689494E653E5CFE,LA,,,,,1992,1,,Y
005056BF63C01EDCB6894EB6C6A09D00,LA,,,,,1990,1,,Y
005056BF63C01EDCB68953FAE6D1FD03,LA,,,,,1992,1,,Y
005056BF63C01EDCB68953F9D43F3D03,LA,,,2,,2000,1,,Y
005056BF63C01EDCB68953F8CFA75D03,LA,,,,,1992,1,,Y
005056BF63C01EDCB68953F8CF7A9D03,LA,,,,,1992,1,,Y
005056BF63C01EDCB68953F0B0127D03,LA,,,,,1997,1,,Y
005056BF63C01EDCB689594152F63DD4,LA,,,,,1992,1,,Y
005056BF63C01EDCB6895E682310BDFD,LA,,,,,1989,1,,Y
005056BFF94F1EECBA8016AECD9ABCE5,LA,,,,,1949,1,,Y
005056BF63C01EECA1EABE4D39EF6269,LA,,,A,,1902,1,,Y
005056BF63C01EDCB6896E3C768FDE46,LA,,,,,1992,1,,Y
005056B864471EE899B6AC01F84EBDAF,LA,,,,,1988,1,,Y
005056BF63C01EDCB6896E3708791E46,LA,,,,,1992,1,,Y
005056BF63C01EDCB6896E3708575E46,LA,,,,,1997,1,,Y
005056BF63C01EDCB6896E3708471E46,LA,,,,,1992,1,,Y
005056BF63C01EDCB6896E3604CDBE46,LA,,,,,1992,1,,Y
0017A4770E061ED799AFA69799AAA0BF,LA,,,E,,1987,1,,Y
005056BF63C01EED8894E7E8B6A05548,LA,,,,,1992,1,,Y
005056BF63C01EECB4D938457019D1BD,LA,,,,,1994,1,,N
005056BF63C01EDCB68978CFF23CDF07,LA,,,,,1992,1,,Y
005056BF63C01EDCB68978CAC1779F07,LA,,,,,1992,1,,Y
005056BF63C01EECB3C2439735B53821,LA,,,E,,1975,1,,N
005056BFF94F1EECB982697F5011A27C,LA,,,,,1992,1,,Y
005056BFF94F1EDCB68B77873FBC7338,LA,,,,,1977,1,,Y
005056BFF94F1EECB982697E5AC7E27C,LA,,,,,1998,1,,Y
005056BFF94F1EDCB68B7780A7ECD338,LA,,,,,1992,1,,Y
005056BFF94F1EDCB68B81192BB13441,LA,,,,,1992,1,,Y
005056BFF94F1EDCB68B81158F165441,LA,,,,,1992,1,,Y
005056BFF94F1EECB9826979A232427C,LA,,,,,1992,1,,Y
005056BFF94F1EECB9826978A6BE427C,LA,,,,,2000,1,,Y
005056B85CC51EE987E33A414F6F8F37,LA,,,,1,2000,1,,Y
005056BFF94F1EECB68E98F4621F79C5,LA,,,,,1992,1,,Y
005056BFF94F1EECB68E9E71447CF9C7,LA,,,,,1992,1,,Y
005056BFF94F1EECB68E9E70143E79C7,LA,,,,,1992,1,,Y
005056BFF94F1EECB68E9E6EFEC8D9C7,LA,,,,,2000,1,,Y
005056BFC8E81EDD80F0BE748F8468E5,LA,,,,,1991,1,,Y
005056BFF94F1EECBC947CC2AB92B4B3,LA,,,,,1983,1,,Y
005056B8A9EA1EEBB69D18A515C48D09,LA,,,E,,1974,1,,Y
005056BFF94F1EECB98273605581E391,LA,,,,,1989,1,,Y
005056BF63C01EDCB0FB5B473C6B2B11,LA,,,E,,2000,1,,Y
005056BFF94F1EDCB4C2552CC786364A,LA,,,E,,2005,1,,Y
005056BFF94F1EDCA6DF8EC8344E68D9,LA,,,E,,1990,1,,Y
005056BFC8E81EECB4F23EC116FA9EE4,LA,,,E,,1948,1,,Y
005056BFC8E81EEC929076F9FB6035E9,LA,,,E,,1968,1,,Y
005056BFC8E81EDC898A8DBD5B40BEC4,LA,,,E,,1990,1,,Y
005056BFAFAF1EECB2AB4AEF6A01F8EA,LA,,,E,,1996,1,,Y
005056BFF94F1EECA7AB3532228E9A08,LA,,,E,,1980,1,,Y
005056BF63C01EDCB5A43441B3F16E69,LA,,,E,,2008,1,,Y
005056BFF94F1EECBC947CBB6DBCD4B3,LA,,,,,1990,1,,Y
005056BFF94F1EECB98278BE1E742394,LA,,,,,1990,1,,Y
005056BFF94F1EECB98278BE1E4CC394,LA,,,,,1990,1,,Y
005056BFF94F1EECB98278BE1E37E394,LA,,,,,1992,1,,Y
005056BFF94F1EECB98278BE1E20A394,LA,,,,,1989,1,,Y
005056BFF94F1EECB98278BAE58F8394,LA,,,,,1992,1,,Y
005056BFC8E81EECB786BF8854319E13,LA,,,,,1992,1,,Y
005056BFC8E81EECB786C666AA4B5F0D,LA,,,,,1992,1,,Y
005056BFF94F1EECB9827DDD5C38A39B,LA,,,,,1992,1,,Y
005056BFC8E81EECB786CB6E150F1F32,LA,,,,,1992,1,,Y
005056BFF94F1EECB9827DDC46CDC39B,LA,,,,,1983,1,,Y
005056BFC8E81EDCB6EDE192AAFB2A5F,LA,,,,,2001,1,,Y
005056BFC8E81EECB786D04D3C77DF34,LA,,,,,2003,1,,Y
005056BFC8E81EECB786D0480A661F34,LA,,,,,1990,1,,Y
005056BFC8E81EECB786D045A9E8FF34,LA,,,,,2000,1,,Y
005056BFC8E81EDD80F0BE70F13FA8E5,LA,,,,,1992,1,,Y
005056BFF94F1EECB9827DD7B42EC39B,LA,,,,,1992,1,,Y
005056BFC8E81EECB786D52D03C31F36,LA,,,,,1992,1,,Y
005056BFC8E81EECB786D52AEDF7FF36,LA,,,,,1992,1,,Y
005056BFC8E81EECB786D52AEDE59F36,LA,,,,,1992,1,,Y
005056BFC8E81EECB786D528B5CAFF36,LA,,,,,1992,1,,Y
005056BFC8E81EECB786D527B03B3F36,LA,,,,,1969,1,,Y
005056BFC8E81EECB786D527AFE13F36,LA,,,,,1930,1,,N
005056B8A9EA1EDBB18F0FD9E31387C5,LA,,,E,,1990,1,,Y
005056BFF94F1EDCAF9917A97EB7B4AF,LA,,,E,,1990,1,,Y
0017A4770E041ED7A88DFDCAAED780C1,LA,,,,,1987,1,,Y
005056BFC8E81EECB786D9FE88DF1F38,LA,,,,,1992,1,,Y
005056BFC8E81EECB786D9FE88C41F38,LA,,,,,1992,1,,Y
005056BFC8E81EECB786D9FD7C053F38,LA,,,,,1992,1,,Y
005056BFF94F1EEC86AA20D5AA237B73,LA,,,E,,2002,1,,
005056B864471EDBA4F84B32001FBF52,LA,,,,,1992,1,,Y
005056BFC8E81EDCB6A1E016E3C57C02,LA,,,,,1992,1,,Y
005056BFF94F1EDCB196EC1ECA06C031,LA,,,E,,1987,1,,Y
005056BFC8E81EDCB6A1E61EF4A4DC08,LA,,,,,1992,1,,N
005056BFC8E81EDCB6A1E613A9041C08,LA,,,,,1992,1,,N
005056BFC8E81EDCB6A1E613A8E23C08,LA,,,,,1992,1,,Y
D1C28602FDCA1ED6B8A9D07405B2B611,LA,,,,,1984,1,2014-04-29T06:15:44Z,Y
005056BF63C01EDC9EBF9F053E1472A6,LA,,,,,1990,1,,Y
005056BFC8E81EDCB6A1EB1D3A735C0A,LA,,,,,1992,1,,Y
005056BFC8E81EDCB6A1F0159FDBBC55,LA,,,,,2000,1,,Y
005056BFC8E81EDCB6A1F0132AA4DC55,LA,,,,,1992,1,,N
005056BFC8E81EDCB6A1F54CF6D63D14,LA,,,,,1992,1,,Y
005056BFC8E81EDCB6A1F54BC2E43D14,LA,,,,,1992,1,,Y
005056BFC8E81EDCB6A1FA472A8B5D16,LA,,,,,2001,1,,Y
005056BFC8E81EDCB6A1FA472A3B7D16,LA,,,,,1992,1,,Y
005056BFAFAF1EDCB1E0803488A1923F,LA,,,,,1999,1,,N
005056BF63C01EDC8B85F66629BE4193,LA,,,E,,1989,1,,Y
005056BFC8E81EDCB786E3868A23C052,LA,,,,,1992,1,,Y
005056BF63C01EDD82EDEFED3E32EA65,LA,,,,,1992,1,,Y
005056BFF94F1EECB9828313A17FE3BE,LA,,,,,1992,1,,N
005056BFC8E81EECBD94B5186C3F559A,LA,,,,,1989,1,,Y
005056BFC8E81EDCB6A2043443F0FD1B,LA,,,,,1992,1,,Y
005056BFC8E81EDCB6A204321C78FD1B,LA,,,,,1992,1,,Y
005056BFC8E81EDCB6A204321C649D1B,LA,,,,,1992,1,,Y
005056BFC8E81EDCB6A204321C123D1B,LA,,,,,1992,1,,Y
005056BFC8E81EDCB6A204310FA7DD1B,LA,,,,,1990,1,,Y
005056BFF94F1EECB68E9E71448739C7,LA,,,,,1996,1,,Y
005056BFC8E81EDCB786ED79BB2E8058,LA,,,,,1999,1,,Y
005056BFC8E81EDCB786F2877F28E0F7,LA,,,,,1992,1,,Y
005056BFC8E81EDCB786F286827A20F7,LA,,,,,1996,1,,Y
005056BFC8E81EDCB786F28584FCC0F7,LA,,,,,1992,1,,Y
005056BFC8E81EDCB786F7A4B6C5A153,LA,,,,,2003,1,,Y
005056BFC8E81EDCB786F7A4B6894153,LA,,,,,1992,1,,Y
005056BFC8E81EDCB786F7A2B9F0E153,LA,,,,,1992,1,,Y
005056BFF94F1EECBC9481BA90C914B7,LA,,,,,1992,1,,Y
005056BFC8E81EDCB78701744A9AE15A,LA,,,,,1992,1,,Y
005056BFC8E81EDCB78701735697415A,LA,,,,,1992,1,,Y
005056BF63C01EDCBA8264C72D47F2DC,LA,,,,,1990,1,,Y
005056B829D81ED984A0F678C4D4CDC2,LA,,,E,,1989,1,,Y
005056BFF94F1EDCB789374DB8B1236B,LA,,,,,1992,1,,Y
005056BFF94F1EDCB789374CA4E0836B,LA,,,,,1992,1,,Y
005056BFF94F1EDCB789374A7C28036B,LA,,,,,1992,1,,Y
005056BFF94F1EEC9CAA8120A63F9008,LA,,,,,1992,1,,Y
005056B8A9EA1EEBB9FB60A3C8CC823E,LA,,,,,1991,1,,Y
005056BFF94F1EDCB7893BB2F936436E,LA,,,,,1992,1,,Y
005056BFF94F1EDCB7893BB1E7ECE36E,LA,,,,,1994,1,,Y
005056BFF94F1EDCB7893BAFE8C2636E,LA,,,,,1992,1,,Y
005056BFF94F1EDCB7893BAFE87FE36E,LA,,,,,1992,1,,Y
005056BFF94F1EECBC9481B86FA7D4B7,LA,,,,,1992,1,,Y
005056B85CC51ED8A8DDAD28618B68FB,LA,,,E,1,1980,1,,Y
005056BF63C01EDCB78C556752704982,LA,,,,,1992,1,,Y
005056BFF94F1EECB982881538ADE4A9,LA,,,,,1999,1,,Y
005056BF63C01EDCB78C5D06A5EF6987,LA,,,,,1992,1,,Y
005056BFF94F1EDCAE87A596D01286F3,LA,,,,,1992,1,,Y
005056BFF94F1EECB98288135F51E4A9,LA,,,,,1990,1,,Y
005056BFF94F1EECB98288135F28E4A9,LA,,,,,1992,1,,Y
005056BFC8E81EECB88447A780BA05E7,LA,,,,,1992,1,,Y
005056BF63C01EDD82EDEFE45EE7AA65,LA,,,,,1992,1,,Y
005056BFF94F1EECBC9481B17E60F4B7,LA,,,,,1992,1,,Y
005056BF63C01EDCBA8269456F7512DE,LA,,,,,1992,1,,Y
005056BFF94F1EDC8DFF209EA58F8288,LA,,,E,,2000,1,,Y
D1C28602FDCA1ED6B8AA3783A120D611,LA,,,E,,1988,1,2015-02-09T03:51:59Z,Y
005056BFAFAF1EDC95BA896093D4120F,LA,,,E,,1986,1,,Y
005056BFC8E81EDCB7A01C263BEB9C57,LA,,,,,1954,1,,Y
005056BFC8E81EECB884518E2E4466D4,LA,,,,,1992,1,,Y
005056BFF94F1EDCB6D6E673A3CCBDE6,LA,,,E,,1990,1,,Y
005056BFC8E81EDCB6D47BC96513D2C5,LA,,,E,,1999,1,,Y
005056BFC8E81EDC92DAAF84E6EC93D8,LA,,,,,1998,1,,Y
005056BFF94F1EDCACB9AB53A64C9597,LA,,,E,,1999,1,,Y
005056BFC8E81EDCB6EDA0F8ED32480A,LA,,,E,,1986,1,,Y
005056B829D81EEBA18380430C827233,LA,,,,,2000,1,,Y
005056BFF94F1EDCBAFDDEDDC505E976,LA,,,2,,2001,1,,Y
005056BFF94F1EECA791E5CF3AD63CED,LA,,,E,,2000,1,,Y
005056BF63C01EDCBA826941869F12DE,LA,,,,,1992,1,,Y
005056BF63C01EDCA284FF6072456ED2,LA,,,E,,1996,1,,Y
005056BF63C01EEC8BD13F3A948EEFEC,LA,,,E,,1972,1,,Y
005056BF63C01EDCB5BD7841E9CEE7BC,LA,,,E,,1995,1,,Y
005056B85CC51EDB9FB84EE707AD7BEC,LA,,,E,,1991,1,,Y
005056B85CC51ED8B8A0BBAF29D6C95B,LA,,,E,,1988,1,,Y
0017A47705E81ED894AC71108A30E0C3,LA,,,E,,1998,1,,Y
005056BFF94F1EDC86DD3E933D2E0AC8,LA,,,E,,1966,1,,Y
005056B864471ED9B5DEA231DF53E998,LA,,,E,,1997,1,,N
005056BFC8E81EDCBFBFCA7698460907,LA,,,,,1992,1,,Y
005056BFF94F1EEC83FD7AF175F2D331,LA,,,E,,1984,1,,Y
005056BF63C01EECAABD8B6E14EAFDA6,LA,,,,,1991,1,,N
005056B85CC51EE8AE9E0B3C3656794E,LA,,,,,1988,1,,Y
005056BFF94F1EECB9828CC256D584AB,LA,,,,,1991,1,,Y
005056BF63C01EDCBA82693E92BB72DE,LA,,,,,1992,1,,Y
005056BFC8E81EECB88460D2217B86E0,LA,,,,,1987,1,,Y
005056BFC8E81EECB88460D0CB5786E0,LA,,,,,1994,1,,Y
005056BFF94F1EECB9CD9B7DF25B2AD5,LA,,,,,1996,1,,Y
005056BFAFAF1EEBBFBCF8FD008A3272,LA,,,E,,1994,1,,Y
005056BFC8E81EECB88465DADCEBC7D1,LA,,,,,1979,1,,Y
005056BF63C01EDD82EDF66F5018AB20,LA,,,,,1994,1,,Y
005056BFF94F1EDCBAFDDED8646FE976,LA,,,,,1967,1,,Y
005056B864471EE8AFCE180C50C482DB,LA,,,E,,1996,1,,Y
005056BFC8E81EECB8846FEC67D9A7D5,LA,,,,,1960,1,,Y
005056BFF94F1EDCBAFDDED36B400976,LA,,,2,,2000,1,,Y
005056BFC8E81EECB7EB3E1BC2436905,LA,,,,,1992,1,,Y
005056BFF94F1EECB98291438FDE04B0,LA,,,,,1992,1,,Y
005056BF63C01EED8894ED8216F1954F,LA,,,,,1992,1,,Y
005056BFF94F1EECB98291415E3984B0,LA,,,,,1978,1,,Y
0017A4770E001ED78FEAE1D367B320BD,LA,,,E,,1987,1,2017-05-19T13:19:36Z,Y
005056BFC8E81EECB8847F1E8F2C68CD,LA,,,,,1992,1,,Y
005056BFC8E81EECB8847F1D9CA368CD,LA,,,,,1997,1,,Y
005056BFC8E81EDCBFBFCA7149444907,LA,,,,,2003,1,,Y
005056BFC8E81EDCB7A0124A8FA0DB5C,LA,,,,,1985,1,,Y
005056BF63C01EED81F3623C5AB8EFD0,LA,,,,,1990,1,,Y
005056BFC8E81EDCB7A01247313C3B5C,LA,,,,,1999,1,,Y
005056BFC8E81EDCB7A01245F7E99B5C,LA,,,,,1994,1,,Y
005056BF63C01EED81F3623B37D44FD0,LA,,,,,1992,1,,Y
005056BFF94F1EECBC9486A09E3FF572,LA,,,,,1992,1,,Y
005056BFC8E81EDCB7A0173F41A77C1C,LA,,,2,,1994,1,,Y
005056BFC8E81EDCB7A0173E02DA3C1C,LA,,,,,1992,1,,Y
005056BFC8E81EDCB7A0173A0AC9BC1C,LA,,,,,1992,1,,Y
005056BF63C01EED81F3623B37A0EFD0,LA,,,,,1992,1,,Y
005056BFC8E81EDCB7A01C2A9D797C57,LA,,,,,1992,1,,Y
005056BFC8E81EDCB7A01C263BD3FC57,LA,,,,,1992,1,,Y
005056BF63C01EECB4D924676C72B0A1,LA,,,,,1992,1,,Y
005056B829D81EEBB3BD2700E2CDE7B6,LA,,,E,,2001,1,,
005056BFC8E81EDCB7A0210FCF349C5A,LA,,,,,1992,1,,Y
005056BFC8E81EDCB7A0261A8F49DC5B,LA,,,,,1992,1,,Y
005056BFC8E81EDCB7A026197C3FDC5B,LA,,,,,1992,1,,Y
005056BFC8E81EDCB7A0261866C7BC5B,LA,,,,,1992,1,,Y
005056BFC8E81EDCB7A026174CF7BC5B,LA,,,2,,1993,1,,Y
005056BFC8E81EDCB7A02616383ADC5B,LA,,,,,1999,1,,Y
005056BFC8E81EDCB7A02B2AC4C0BC5F,LA,,,,,1999,1,,N
005056BFC8E81EDCB7A02B1FB8DF1C5F,LA,,,,,1992,1,,Y
D1C28602FDCA1ED6B8AA3783A2443611,LA,,,E,,2000,1,2015-02-13T05:35:31Z,Y
005056BFC8E81EECA7DFDA7EF8B8E6A5,LA,,,,,2000,1,,Y